Site,Parameter,SampleDate,Value
Big Glen Lake,Total Phosphorus,1998-11-09,3.7
Big Glen Lake,Total Phosphorus,1999-04-13,3.4
Big Glen Lake,Total Phosphorus,1999-06-17,1.3
Big Glen Lake,Total Phosphorus,1999-09-21,3.3
Big Glen Lake,Total Phosphorus,2000-04-26,3.3
Big Glen Lake,Total Phosphorus,2000-06-23,3.2
Big Glen Lake,Total Phosphorus,2000-07-26,5.2
Big Glen Lake,Total Phosphorus,2000-08-14,1.0
Big Glen Lake,Total Phosphorus,2000-09-25,3.8
Big Glen Lake,Total Phosphorus,2000-10-19,3.0
Big Glen Lake,Total Phosphorus,2001-05-31,5.0
Big Glen Lake,Total Phosphorus,2001-08-07,1.2
Big Glen Lake,Total Phosphorus,2001-09-27,3.2
Big Glen Lake,Total Phosphorus,2001-10-24,4.4
Big Glen Lake,Total Phosphorus,2001-11-06,5.1
Big Glen Lake,Total Phosphorus,2002-04-23,13.3
Big Glen Lake,Total Phosphorus,2002-05-21,4.5
Big Glen Lake,Total Phosphorus,2002-06-18,2.0
Big Glen Lake,Total Phosphorus,2002-07-15,2.3
Big Glen Lake,Total Phosphorus,2002-08-21,1.0
Big Glen Lake,Total Phosphorus,2002-09-17,1.0
Big Glen Lake,Total Phosphorus,2002-10-16,6.0
Big Glen Lake,Total Phosphorus,2003-04-23,4.0
Big Glen Lake,Total Phosphorus,2003-05-14,2.2
Big Glen Lake,Total Phosphorus,2003-06-16,2.8
Big Glen Lake,Total Phosphorus,2003-08-13,1.0
Big Glen Lake,Total Phosphorus,2003-09-11,1.3
Big Glen Lake,Total Phosphorus,2004-06-03,11.0
Big Glen Lake,Total Phosphorus,2004-07-20,2.2
Big Glen Lake,Total Phosphorus,2004-08-16,2.3
Big Glen Lake,Total Phosphorus,2004-09-21,3.7
Big Glen Lake,Total Phosphorus,2004-10-07,4.5
Big Glen Lake,Total Phosphorus,2005-04-29,4.6
Big Glen Lake,Total Phosphorus,2005-05-31,3.0
Big Glen Lake,Total Phosphorus,2005-07-06,1.7
Big Glen Lake,Total Phosphorus,2005-08-11,3.7
Big Glen Lake,Total Phosphorus,2005-09-08,2.5
Big Glen Lake,Total Phosphorus,2006-06-27,4.1
Big Glen Lake,Total Phosphorus,2006-08-17,2.8
Big Glen Lake,Total Phosphorus,2007-06-01,2.7
Big Glen Lake,Total Phosphorus,2007-07-29,1.2
Big Glen Lake,Total Phosphorus,2007-08-23,1.4
Big Glen Lake,Total Phosphorus,2007-10-23,3.6
Big Glen Lake,Total Phosphorus,2008-07-11,3.3
Big Glen Lake,Total Phosphorus,2008-08-04,3.4
Big Glen Lake,Total Phosphorus,2008-09-09,4.9
Big Glen Lake,Total Phosphorus,2009-06-26,4.3
Big Glen Lake,Total Phosphorus,2009-07-29,2.3
Big Glen Lake,Total Phosphorus,2009-09-09,2.3
Big Glen Lake,Total Phosphorus,2010-05-20,3.7
Big Glen Lake,Total Phosphorus,2010-06-21,2.6
Big Glen Lake,Total Phosphorus,2010-08-12,1.8
Big Glen Lake,Total Phosphorus,2011-06-15,4.8
Big Glen Lake,Total Phosphorus,2011-06-15,4.8
Big Glen Lake,Total Phosphorus,2011-07-08,3.2
Big Glen Lake,Total Phosphorus,2011-08-09,0.7
Big Glen Lake,Total Phosphorus,2011-09-07,4.2
Big Glen Lake,Total Phosphorus,2011-09-07,4.4
Big Glen Lake,Total Phosphorus,2011-10-14,2.6
Big Glen Lake,Total Phosphorus,2011-10-14,2.0
Big Glen Lake,Total Phosphorus,2012-05-15,2.9
Big Glen Lake,Total Phosphorus,2012-07-25,0.8
Big Glen Lake,Total Phosphorus,2012-09-15,2.1
Big Glen Lake,Total Phosphorus,2014-07-10,2.8
Big Glen Lake,Total Phosphorus,2014-08-11,2.6
Big Glen Lake,Total Phosphorus,2014-09-17,9.9
Big Glen Lake,Total Phosphorus,2015-05-14,3.2
Big Glen Lake,Total Phosphorus,2015-07-06,3.3
Big Glen Lake,Total Phosphorus,2015-08-14,4.8
Big Glen Lake,Total Phosphorus,2015-09-19,1.3
Big Glen Lake,Total Phosphorus,2015-10-21,2.9
Big Glen Lake,Total Phosphorus,2016-04-20,3.9
Big Glen Lake,Total Phosphorus,2016-06-14,2.4
Big Glen Lake,Total Phosphorus,2016-07-13,9.9
Big Glen Lake,Total Phosphorus,2016-09-07,0.6
Big Glen Lake,Total Phosphorus,2016-10-17,1.6
Big Glen Lake,Total Phosphorus,2017-05-03,3.5
Big Glen Lake,Total Phosphorus,2017-06-15,2.7
Big Glen Lake,Total Phosphorus,2017-07-12,1.6
Big Glen Lake,Total Phosphorus,2017-08-08,2.3
Big Glen Lake,Total Phosphorus,2017-09-12,2.3
Big Glen Lake,Total Phosphorus,2017-11-06,5.2
Big Glen Lake,Total Phosphorus,2018-05-14,3.5
Big Glen Lake,Total Phosphorus,2018-06-19,5.6
Big Glen Lake,Total Phosphorus,2018-07-18,6.0
Big Glen Lake,Total Phosphorus,2018-08-18,2.2
Big Glen Lake,Total Phosphorus,2018-09-23,11.2
Big Glen Lake,Total Phosphorus,2018-10-29,3.3
Big Glen Lake,Total Phosphorus,2019-04-21,5.4
Big Glen Lake,Total Phosphorus,2019-06-17,2.3
Big Glen Lake,Total Phosphorus,2019-07-18,5.0
Big Glen Lake,Total Phosphorus,2019-08-21,5.6
Big Glen Lake,Total Phosphorus,2019-09-18,3.2
Big Glen Lake,Total Phosphorus,2019-10-18,6.2
Big Glen Lake,Total Phosphorus,2020-05-13,3.1
Big Glen Lake,Total Phosphorus,2020-08-17,7.8
Big Glen Lake,Total Phosphorus,2020-09-21,11.4
Big Glen Lake,Total Phosphorus,2020-11-05,7.7
Big Glen Lake,Total Phosphorus,2021-05-12,2.3
Big Glen Lake,Total Phosphorus,2021-09-22,15.0
Big Glen Lake,Total Phosphorus,2022-05-23,3.4
Big Glen Lake,Total Phosphorus,2022-06-23,6.2
Big Glen Lake,Total Phosphorus,2022-08-04,3.3
Big Glen Lake,Total Phosphorus,2022-09-29,6.7
Big Glen Lake,Total Phosphorus,2022-10-31,6.1
Big Glen Lake,Total Phosphorus,2023-05-10,6.5
Big Glen Lake,Total Phosphorus,2023-06-07,5.7
Big Glen Lake,Total Phosphorus,2023-07-14,3.2
Big Glen Lake,Total Phosphorus,2023-08-08,4.5
Big Glen Lake,Total Phosphorus,2023-09-13,18.4
Big Glen Lake,Total Phosphorus,2023-10-06,10.2
Big Glen Lake,Total Phosphorus,2024-05-02,5.8
Big Glen Lake,Total Phosphorus,2024-06-11,7.0
Big Glen Lake,Total Phosphorus,2024-08-01,8.0
Big Glen Lake,Total Phosphorus,2024-09-10,6.8
Big Glen Lake,Total Phosphorus,2024-10-03,10.8
Big Glen Lake,Total Phosphorus,2025-05-09,4.6
Big Glen Lake,Total Phosphorus,2025-06-05,4.9
Big Glen Lake,Total Phosphorus,2025-07-02,3.7
Big Glen Lake,Total Phosphorus,2025-08-07,6.4
Big Glen Lake,Total Phosphorus,2025-09-10,7.9
Big Glen Lake,Total Phosphorus,2025-10-02,9.5
Cedar Lake (Leelanau),Chlorophyll-a,1993-06-10,2.4
Cedar Lake (Leelanau),Chlorophyll-a,1993-07-21,1.5
Cedar Lake (Leelanau),Chlorophyll-a,1993-11-09,2.9
Cedar Lake (Leelanau),Chlorophyll-a,1994-03-03,0.9
Cedar Lake (Leelanau),Chlorophyll-a,1994-04-29,4.2
Cedar Lake (Leelanau),Chlorophyll-a,1994-06-20,1.9
Cedar Lake (Leelanau),Chlorophyll-a,1994-07-19,1.7
Cedar Lake (Leelanau),Chlorophyll-a,1994-08-16,1.6
Cedar Lake (Leelanau),Chlorophyll-a,1994-09-27,2.4
Cedar Lake (Leelanau),Chlorophyll-a,1995-04-20,2.4
Cedar Lake (Leelanau),Chlorophyll-a,1995-06-19,1.5
Cedar Lake (Leelanau),Chlorophyll-a,1995-07-11,1.6
Cedar Lake (Leelanau),Chlorophyll-a,1995-09-28,2.1
Cedar Lake (Leelanau),Chlorophyll-a,1996-05-29,0.9
Cedar Lake (Leelanau),Chlorophyll-a,1996-07-18,1.2
Cedar Lake (Leelanau),Chlorophyll-a,1996-09-20,1.7
Cedar Lake (Leelanau),Chlorophyll-a,1996-11-22,3.0
Cedar Lake (Leelanau),Chlorophyll-a,1997-04-24,3.1
Cedar Lake (Leelanau),Chlorophyll-a,1997-06-29,1.3
Cedar Lake (Leelanau),Chlorophyll-a,1997-07-23,1.7
Cedar Lake (Leelanau),Chlorophyll-a,1997-08-13,2.3
Cedar Lake (Leelanau),Chlorophyll-a,1998-04-21,3.2
Cedar Lake (Leelanau),Chlorophyll-a,1998-08-17,1.2
Cedar Lake (Leelanau),Chlorophyll-a,1998-11-09,4.2
Cedar Lake (Leelanau),Chlorophyll-a,1999-04-14,2.1
Cedar Lake (Leelanau),Chlorophyll-a,1999-06-17,1.2
Cedar Lake (Leelanau),Chlorophyll-a,1999-09-13,2.9
Cedar Lake (Leelanau),Chlorophyll-a,2000-04-26,4.2
Cedar Lake (Leelanau),Chlorophyll-a,2000-06-20,1.1
Cedar Lake (Leelanau),Chlorophyll-a,2000-07-24,1.2
Cedar Lake (Leelanau),Chlorophyll-a,2000-08-16,1.1
Cedar Lake (Leelanau),Chlorophyll-a,2000-09-06,1.3
Cedar Lake (Leelanau),Chlorophyll-a,2000-10-30,0.6
Cedar Lake (Leelanau),Chlorophyll-a,2001-05-31,1.2
Cedar Lake (Leelanau),Chlorophyll-a,2001-07-10,1.1
Cedar Lake (Leelanau),Chlorophyll-a,2001-08-08,1.1
Cedar Lake (Leelanau),Chlorophyll-a,2001-08-27,1.6
Cedar Lake (Leelanau),Chlorophyll-a,2001-09-28,1.9
Cedar Lake (Leelanau),Chlorophyll-a,2001-11-01,5.1
Cedar Lake (Leelanau),Chlorophyll-a,2002-04-22,4.0
Cedar Lake (Leelanau),Chlorophyll-a,2002-05-23,5.1
Cedar Lake (Leelanau),Chlorophyll-a,2002-06-18,1.3
Cedar Lake (Leelanau),Chlorophyll-a,2002-07-16,1.2
Cedar Lake (Leelanau),Chlorophyll-a,2002-08-13,1.6
Cedar Lake (Leelanau),Chlorophyll-a,2002-09-18,1.6
Cedar Lake (Leelanau),Chlorophyll-a,2002-10-15,2.5
Cedar Lake (Leelanau),Chlorophyll-a,2003-04-23,1.4
Cedar Lake (Leelanau),Chlorophyll-a,2003-05-13,2.3
Cedar Lake (Leelanau),Chlorophyll-a,2003-06-11,1.3
Cedar Lake (Leelanau),Chlorophyll-a,2003-07-24,0.7
Cedar Lake (Leelanau),Chlorophyll-a,2003-08-28,2.4
Cedar Lake (Leelanau),Chlorophyll-a,2004-05-12,2.0
Cedar Lake (Leelanau),Chlorophyll-a,2004-06-22,1.6
Cedar Lake (Leelanau),Chlorophyll-a,2004-07-19,1.1
Cedar Lake (Leelanau),Chlorophyll-a,2004-08-16,0.6
Cedar Lake (Leelanau),Chlorophyll-a,2004-08-31,1.1
Cedar Lake (Leelanau),Chlorophyll-a,2004-09-23,0.8
Cedar Lake (Leelanau),Chlorophyll-a,2004-10-19,1.4
Cedar Lake (Leelanau),Chlorophyll-a,2005-04-25,1.95
Cedar Lake (Leelanau),Chlorophyll-a,2005-05-31,1.06
Cedar Lake (Leelanau),Chlorophyll-a,2005-07-13,0.9
Cedar Lake (Leelanau),Chlorophyll-a,2005-08-08,1.06
Cedar Lake (Leelanau),Chlorophyll-a,2005-09-09,2.16
Cedar Lake (Leelanau),Chlorophyll-a,2006-05-03,1.63
Cedar Lake (Leelanau),Chlorophyll-a,2006-06-29,1.63
Cedar Lake (Leelanau),Chlorophyll-a,2006-07-28,1.03
Cedar Lake (Leelanau),Chlorophyll-a,2006-08-28,2.33
Cedar Lake (Leelanau),Chlorophyll-a,2007-06-01,0.44
Cedar Lake (Leelanau),Chlorophyll-a,2007-07-26,1.04
Cedar Lake (Leelanau),Chlorophyll-a,2007-08-21,2.51
Cedar Lake (Leelanau),Chlorophyll-a,2007-10-08,1.77
Cedar Lake (Leelanau),Chlorophyll-a,2008-06-12,1.09
Cedar Lake (Leelanau),Chlorophyll-a,2008-07-10,0.68
Cedar Lake (Leelanau),Chlorophyll-a,2008-07-31,0.78
Cedar Lake (Leelanau),Chlorophyll-a,2008-09-09,1.95
Cedar Lake (Leelanau),Chlorophyll-a,2009-06-25,0.61
Cedar Lake (Leelanau),Chlorophyll-a,2009-07-24,1.07
Cedar Lake (Leelanau),Chlorophyll-a,2009-09-08,1.4
Cedar Lake (Leelanau),Chlorophyll-a,2010-05-25,0.37
Cedar Lake (Leelanau),Chlorophyll-a,2010-06-29,0.45
Cedar Lake (Leelanau),Chlorophyll-a,2010-08-13,0.54
Cedar Lake (Leelanau),Chlorophyll-a,2016-04-19,0.63
Cedar Lake (Leelanau),Chlorophyll-a,2016-06-15,0.76
Cedar Lake (Leelanau),Chlorophyll-a,2016-07-15,1.16
Cedar Lake (Leelanau),Chlorophyll-a,2016-09-13,2.15
Cedar Lake (Leelanau),Chlorophyll-a,2016-10-18,2.2
Cedar Lake (Leelanau),Chlorophyll-a,2019-04-22,0.64
Cedar Lake (Leelanau),Chlorophyll-a,2019-06-17,0.65
Cedar Lake (Leelanau),Chlorophyll-a,2019-08-22,0.8
Cedar Lake (Leelanau),Chlorophyll-a,2019-09-19,1.05
Cedar Lake (Leelanau),Chlorophyll-a,2019-10-20,0.66
Cedar Lake (Leelanau),Chlorophyll-a,2020-05-13,0.69
Cedar Lake (Leelanau),Chlorophyll-a,2020-08-21,0.42
Cedar Lake (Leelanau),Chlorophyll-a,2020-09-21,2.57
Cedar Lake (Leelanau),Chlorophyll-a,2020-11-06,1.45
Cedar Lake (Leelanau),Chlorophyll-a,2021-05-13,0.75
Cedar Lake (Leelanau),Chlorophyll-a,2022-05-24,1.56
Cedar Lake (Leelanau),Chlorophyll-a,2022-06-24,1.49
Cedar Lake (Leelanau),Chlorophyll-a,2022-08-04,1.14
Cedar Lake (Leelanau),Chlorophyll-a,2022-09-29,1.4
Cedar Lake (Leelanau),Chlorophyll-a,2022-10-31,1.0
Cedar Lake (Leelanau),Chlorophyll-a,2023-05-11,1.34
Cedar Lake (Leelanau),Chlorophyll-a,2023-06-08,1.57
Cedar Lake (Leelanau),Chlorophyll-a,2023-07-14,1.27
Cedar Lake (Leelanau),Chlorophyll-a,2023-08-11,1.12
Cedar Lake (Leelanau),Chlorophyll-a,2023-09-14,1.41
Cedar Lake (Leelanau),Chlorophyll-a,2023-10-06,0.82
Cedar Lake (Leelanau),Chlorophyll-a,2024-05-07,0.71
Cedar Lake (Leelanau),Chlorophyll-a,2024-06-14,1.05
Cedar Lake (Leelanau),Chlorophyll-a,2024-08-01,1.55
Cedar Lake (Leelanau),Chlorophyll-a,2024-09-11,2.13
Cedar Lake (Leelanau),Chlorophyll-a,2024-10-04,1.57
Cedar Lake (Leelanau),Chlorophyll-a,2025-05-14,0.87
Cedar Lake (Leelanau),Chlorophyll-a,2025-06-05,1.14
Cedar Lake (Leelanau),Chlorophyll-a,2025-07-10,0.67
Cedar Lake (Leelanau),Chlorophyll-a,2025-08-08,0.98
Cedar Lake (Leelanau),Chlorophyll-a,2025-09-10,1.42
Cedar Lake (Leelanau),Chlorophyll-a,2025-10-03,1.75
Cedar Lake (Leelanau),Nitrate,1992-07-24,270.0
Cedar Lake (Leelanau),Nitrate,1992-08-06,800.0
Cedar Lake (Leelanau),Nitrate,1992-10-27,350.0
Cedar Lake (Leelanau),Nitrate,1993-01-28,310.0
Cedar Lake (Leelanau),Nitrate,1993-03-26,700.0
Cedar Lake (Leelanau),Nitrate,1993-04-29,600.0
Cedar Lake (Leelanau),Nitrate,1993-06-10,583.0
Cedar Lake (Leelanau),Nitrate,1993-07-21,1113.0
Cedar Lake (Leelanau),Nitrate,1993-09-15,365.0
Cedar Lake (Leelanau),Nitrate,1993-11-09,400.0
Cedar Lake (Leelanau),Nitrate,1994-03-03,1000.0
Cedar Lake (Leelanau),Nitrate,1994-04-29,630.0
Cedar Lake (Leelanau),Nitrate,1994-06-20,530.0
Cedar Lake (Leelanau),Nitrate,1994-08-16,440.0
Cedar Lake (Leelanau),Nitrate,1994-09-27,740.0
Cedar Lake (Leelanau),Nitrate,1994-11-11,350.0
Cedar Lake (Leelanau),Nitrate,1995-04-20,540.0
Cedar Lake (Leelanau),Nitrate,1995-06-19,350.0
Cedar Lake (Leelanau),Nitrate,1995-07-11,380.0
Cedar Lake (Leelanau),Nitrate,1995-09-28,280.0
Cedar Lake (Leelanau),Nitrate,1996-03-20,470.0
Cedar Lake (Leelanau),Nitrate,1996-05-29,360.0
Cedar Lake (Leelanau),Nitrate,1996-07-18,370.0
Cedar Lake (Leelanau),Nitrate,1996-08-19,290.0
Cedar Lake (Leelanau),Nitrate,1996-09-20,390.0
Cedar Lake (Leelanau),Nitrate,1996-11-22,160.0
Cedar Lake (Leelanau),Nitrate,1997-04-24,470.0
Cedar Lake (Leelanau),Nitrate,1997-06-29,420.0
Cedar Lake (Leelanau),Nitrate,1997-07-23,470.0
Cedar Lake (Leelanau),Nitrate,1997-08-13,430.0
Cedar Lake (Leelanau),Nitrate,1997-09-04,330.0
Cedar Lake (Leelanau),Nitrate,1998-08-17,240.0
Cedar Lake (Leelanau),Nitrate,1998-11-09,213.0
Cedar Lake (Leelanau),Nitrate,1999-04-14,400.0
Cedar Lake (Leelanau),Nitrate,1999-06-17,320.0
Cedar Lake (Leelanau),Nitrate,1999-09-13,230.0
Cedar Lake (Leelanau),Nitrate,2000-04-26,460.0
Cedar Lake (Leelanau),Nitrate,2000-06-20,390.0
Cedar Lake (Leelanau),Nitrate,2000-07-24,420.0
Cedar Lake (Leelanau),Nitrate,2000-08-16,373.0
Cedar Lake (Leelanau),Nitrate,2000-09-06,350.0
Cedar Lake (Leelanau),Nitrate,2000-10-30,280.0
Cedar Lake (Leelanau),Nitrate,2001-05-31,550.0
Cedar Lake (Leelanau),Nitrate,2001-07-10,450.0
Cedar Lake (Leelanau),Nitrate,2001-08-08,330.0
Cedar Lake (Leelanau),Nitrate,2001-08-27,370.0
Cedar Lake (Leelanau),Nitrate,2001-09-28,250.0
Cedar Lake (Leelanau),Nitrate,2001-11-01,350.0
Cedar Lake (Leelanau),Nitrate,2002-04-22,550.0
Cedar Lake (Leelanau),Nitrate,2002-05-23,480.0
Cedar Lake (Leelanau),Nitrate,2002-06-18,470.0
Cedar Lake (Leelanau),Nitrate,2002-07-16,360.0
Cedar Lake (Leelanau),Nitrate,2002-08-13,350.0
Cedar Lake (Leelanau),Nitrate,2002-09-18,410.0
Cedar Lake (Leelanau),Nitrate,2002-10-15,340.0
Cedar Lake (Leelanau),Nitrate,2003-04-23,400.0
Cedar Lake (Leelanau),Nitrate,2003-05-13,540.0
Cedar Lake (Leelanau),Nitrate,2003-06-11,700.0
Cedar Lake (Leelanau),Nitrate,2003-07-24,600.0
Cedar Lake (Leelanau),Nitrate,2003-10-07,450.0
Cedar Lake (Leelanau),Nitrate,2004-05-12,620.0
Cedar Lake (Leelanau),Nitrate,2004-06-22,305.0
Cedar Lake (Leelanau),Nitrate,2004-07-19,221.0
Cedar Lake (Leelanau),Nitrate,2004-08-16,324.0
Cedar Lake (Leelanau),Nitrate,2004-08-31,424.0
Cedar Lake (Leelanau),Nitrate,2004-09-23,391.0
Cedar Lake (Leelanau),Nitrate,2004-10-19,361.0
Cedar Lake (Leelanau),Nitrate,2005-04-25,608.0
Cedar Lake (Leelanau),Nitrate,2005-05-31,507.4
Cedar Lake (Leelanau),Nitrate,2005-07-13,409.0
Cedar Lake (Leelanau),Nitrate,2005-08-08,355.0
Cedar Lake (Leelanau),Nitrate,2005-09-09,278.0
Cedar Lake (Leelanau),Nitrate,2006-05-03,542.0
Cedar Lake (Leelanau),Nitrate,2006-06-29,445.0
Cedar Lake (Leelanau),Nitrate,2006-07-28,387.0
Cedar Lake (Leelanau),Nitrate,2006-08-28,322.7
Cedar Lake (Leelanau),Nitrate,2007-06-01,397.5
Cedar Lake (Leelanau),Nitrate,2007-07-26,360.5
Cedar Lake (Leelanau),Nitrate,2007-08-21,281.5
Cedar Lake (Leelanau),Nitrate,2007-10-08,215.0
Cedar Lake (Leelanau),Nitrate,2008-06-12,448.0
Cedar Lake (Leelanau),Nitrate,2008-06-12,446.0
Cedar Lake (Leelanau),Nitrate,2008-06-12,434.0
Cedar Lake (Leelanau),Nitrate,2008-07-10,416.0
Cedar Lake (Leelanau),Nitrate,2008-07-31,378.0
Cedar Lake (Leelanau),Nitrate,2008-09-09,255.0
Cedar Lake (Leelanau),Nitrate,2009-06-25,419.0
Cedar Lake (Leelanau),Nitrate,2009-07-24,401.0
Cedar Lake (Leelanau),Nitrate,2009-09-08,301.8
Cedar Lake (Leelanau),Nitrate,2010-05-25,480.0
Cedar Lake (Leelanau),Nitrate,2010-06-29,469.8
Cedar Lake (Leelanau),Nitrate,2010-06-29,471.0
Cedar Lake (Leelanau),Nitrate,2010-08-13,443.0
Cedar Lake (Leelanau),Nitrate,2011-06-15,684.0
Cedar Lake (Leelanau),Nitrate,2011-07-08,635.0
Cedar Lake (Leelanau),Nitrate,2011-07-08,615.0
Cedar Lake (Leelanau),Nitrate,2011-08-09,487.0
Cedar Lake (Leelanau),Nitrate,2011-09-07,433.0
Cedar Lake (Leelanau),Nitrate,2012-05-15,888.0
Cedar Lake (Leelanau),Nitrate,2012-07-25,366.0
Cedar Lake (Leelanau),Nitrate,2012-09-16,204.0
Cedar Lake (Leelanau),Nitrate,2014-05-22,610.0
Cedar Lake (Leelanau),Nitrate,2014-07-11,305.0
Cedar Lake (Leelanau),Nitrate,2014-08-13,371.0
Cedar Lake (Leelanau),Nitrate,2014-09-03,25.4
Cedar Lake (Leelanau),Nitrate,2014-11-05,242.0
Cedar Lake (Leelanau),Nitrate,2015-05-16,643.0
Cedar Lake (Leelanau),Nitrate,2015-08-15,372.0
Cedar Lake (Leelanau),Nitrate,2015-09-18,406.0
Cedar Lake (Leelanau),Nitrate,2015-10-20,278.0
Cedar Lake (Leelanau),Nitrate,2016-04-19,558.0
Cedar Lake (Leelanau),Nitrate,2016-06-15,626.0
Cedar Lake (Leelanau),Nitrate,2016-07-15,424.0
Cedar Lake (Leelanau),Nitrate,2016-09-12,309.0
Cedar Lake (Leelanau),Nitrate,2016-10-14,391.0
Cedar Lake (Leelanau),Nitrate,2017-05-04,630.0
Cedar Lake (Leelanau),Nitrate,2017-06-15,496.0
Cedar Lake (Leelanau),Nitrate,2017-07-13,492.0
Cedar Lake (Leelanau),Nitrate,2017-08-09,376.0
Cedar Lake (Leelanau),Nitrate,2017-09-13,289.0
Cedar Lake (Leelanau),Nitrate,2017-11-07,280.0
Cedar Lake (Leelanau),Nitrate,2018-05-15,562.0
Cedar Lake (Leelanau),Nitrate,2018-06-20,686.0
Cedar Lake (Leelanau),Nitrate,2018-07-19,563.0
Cedar Lake (Leelanau),Nitrate,2018-08-19,444.0
Cedar Lake (Leelanau),Nitrate,2018-09-24,360.0
Cedar Lake (Leelanau),Nitrate,2018-10-31,298.0
Cedar Lake (Leelanau),Nitrate,2019-04-22,621.0
Cedar Lake (Leelanau),Nitrate,2019-06-17,551.0
Cedar Lake (Leelanau),Nitrate,2019-08-22,412.0
Cedar Lake (Leelanau),Nitrate,2019-09-19,409.0
Cedar Lake (Leelanau),Nitrate,2019-10-20,81.8
Cedar Lake (Leelanau),Nitrate,2020-05-13,681.0
Cedar Lake (Leelanau),Nitrate,2020-08-21,772.0
Cedar Lake (Leelanau),Nitrate,2020-09-21,447.0
Cedar Lake (Leelanau),Nitrate,2020-11-06,413.0
Cedar Lake (Leelanau),Nitrate,2021-05-13,604.0
Cedar Lake (Leelanau),Nitrate,2022-05-24,762.0
Cedar Lake (Leelanau),Nitrate,2022-06-24,653.0
Cedar Lake (Leelanau),Nitrate,2022-08-04,1199.0
Cedar Lake (Leelanau),Nitrate,2022-09-29,356.0
Cedar Lake (Leelanau),Nitrate,2022-10-31,72.2
Cedar Lake (Leelanau),Nitrate,2023-05-11,508.0
Cedar Lake (Leelanau),Nitrate,2023-06-08,610.0
Cedar Lake (Leelanau),Nitrate,2023-07-14,479.0
Cedar Lake (Leelanau),Nitrate,2023-08-11,542.0
Cedar Lake (Leelanau),Nitrate,2023-09-14,426.0
Cedar Lake (Leelanau),Nitrate,2023-10-06,436.0
Cedar Lake (Leelanau),Nitrate,2024-05-07,699.0
Cedar Lake (Leelanau),Nitrate,2024-06-14,473.0
Cedar Lake (Leelanau),Nitrate,2024-08-01,474.0
Cedar Lake (Leelanau),Nitrate,2024-09-11,674.0
Cedar Lake (Leelanau),Nitrate,2024-10-04,335.0
Cedar Lake (Leelanau),Nitrate,2025-05-14,781.0
Cedar Lake (Leelanau),Nitrate,2025-06-06,520.0
Cedar Lake (Leelanau),Nitrate,2025-07-10,503.0
Cedar Lake (Leelanau),Nitrate,2025-08-08,446.0
Cedar Lake (Leelanau),Nitrate,2025-09-10,705.0
Cedar Lake (Leelanau),Nitrate,2025-10-03,813.0
Cedar Lake (Leelanau),Secchi Depth,1992-06-26,9
Cedar Lake (Leelanau),Secchi Depth,1992-07-24,6.5
Cedar Lake (Leelanau),Secchi Depth,1992-08-06,5.5
Cedar Lake (Leelanau),Secchi Depth,1992-09-25,11.5
Cedar Lake (Leelanau),Secchi Depth,1992-10-27,9.5
Cedar Lake (Leelanau),Secchi Depth,1993-04-29,7
Cedar Lake (Leelanau),Secchi Depth,1993-06-10,9
Cedar Lake (Leelanau),Secchi Depth,1993-07-21,9
Cedar Lake (Leelanau),Secchi Depth,1993-09-15,10.5
Cedar Lake (Leelanau),Secchi Depth,1993-11-09,10
Cedar Lake (Leelanau),Secchi Depth,1994-04-29,8
Cedar Lake (Leelanau),Secchi Depth,1994-06-20,7
Cedar Lake (Leelanau),Secchi Depth,1994-07-19,8
Cedar Lake (Leelanau),Secchi Depth,1994-08-16,8.5
Cedar Lake (Leelanau),Secchi Depth,1994-09-27,10.5
Cedar Lake (Leelanau),Secchi Depth,1994-11-11,9
Cedar Lake (Leelanau),Secchi Depth,1995-04-20,7
Cedar Lake (Leelanau),Secchi Depth,1995-06-19,8
Cedar Lake (Leelanau),Secchi Depth,1995-07-11,8
Cedar Lake (Leelanau),Secchi Depth,1995-09-28,15
Cedar Lake (Leelanau),Secchi Depth,1996-05-29,14.5
Cedar Lake (Leelanau),Secchi Depth,1996-07-18,5
Cedar Lake (Leelanau),Secchi Depth,1996-08-19,8
Cedar Lake (Leelanau),Secchi Depth,1996-09-20,11
Cedar Lake (Leelanau),Secchi Depth,1996-11-22,10
Cedar Lake (Leelanau),Secchi Depth,1997-04-24,8
Cedar Lake (Leelanau),Secchi Depth,1997-06-29,10.5
Cedar Lake (Leelanau),Secchi Depth,1997-07-23,8
Cedar Lake (Leelanau),Secchi Depth,1997-08-13,8
Cedar Lake (Leelanau),Secchi Depth,1997-09-04,8
Cedar Lake (Leelanau),Secchi Depth,1998-04-21,8
Cedar Lake (Leelanau),Secchi Depth,1998-08-17,11
Cedar Lake (Leelanau),Secchi Depth,1998-11-09,9.5
Cedar Lake (Leelanau),Secchi Depth,1999-04-14,10.5
Cedar Lake (Leelanau),Secchi Depth,1999-06-17,7
Cedar Lake (Leelanau),Secchi Depth,1999-09-13,7
Cedar Lake (Leelanau),Secchi Depth,2000-04-26,9
Cedar Lake (Leelanau),Secchi Depth,2000-06-20,8
Cedar Lake (Leelanau),Secchi Depth,2000-07-24,7.5
Cedar Lake (Leelanau),Secchi Depth,2000-08-16,7.5
Cedar Lake (Leelanau),Secchi Depth,2000-09-06,13.5
Cedar Lake (Leelanau),Secchi Depth,2000-10-30,9
Cedar Lake (Leelanau),Secchi Depth,2001-05-31,18.5
